HolderAddress,Balance,PendingBalanceUpdate
0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,"3,581.403426854250000000",No
0x567abe53b9ea582245e35f31195b11cb23cb0057,"3,387.900584301820000000",No
0xe2008ef79a7d0d75edae70263384d4ac5d1a9f9a,25,No
0xdf4b707ca2283c55603a7b89eb96bf7f7fbfcb1d,25,No
0x31b47c9b70f6ed771457b99ed92585938e2c43cf,25,No
0xec11ea6d580cfc98b122044cd71353f31088a0f1,25,No
0x3a8fa3367cbeabb9d4befec7c8d85f88a9347a4b,25,No
0x396d340385d6b048fb015bcadc363d86e8c0506c,25,No
0x23cb840946df9354421127f44fb56fb9348b4bb5,25,No
0x27d42899717010a236534dda3da2bec2704dde2b,25,No
0x466bed28bdf60959add2cfd50db05fbe12cad010,25,No
0x4b98cf1069dffefda6b957f125f7a797e9aa4b06,25,No
0x6ea7ac7ee00e5f90de01b44d444deaa0e3f460a8,25,No
0xf274c101710f106c2bcbb82d89f050b9930a665f,25,No
0xe81bbee3741ff986ecf1e12b2642b09387fe5c52,25,No
0x6b420c0705c310d1e868cc3b668661efc9263e7e,25,No
0xa919fe920a3af7e55daa863f785c765a0c1b90ac,25,No
0x4fd963c81214fd9c1ca68bbafce56f4c66ee0443,24.913596316701100000,No
0xa36662b4b5b5445c7090faf3a91a5c72919b2ac6,24.9,No
0x73caabbff36edab13a6b48914efd1a50a3200fc4,24.9,No
0x3c74df2bcc3ecea9ffc281edb90612377349b78f,24.9,No
0x3bd56d442ec9c0839baf087ab7c36645c95b0fdd,24.9,No
0xda34de190e4cee99507d518dad3c3f76fa01f029,24.9,No
0x6330520427e479caa3d7594bdc7faf34e76697d9,24.9,No
0x6cdc666ca20d8b09d4b92f0f6de77b650625fabe,24.9,No
0xdfbc88cc9b18a46c774dce13e42fb93810207538,24.9,No
0x8a017acba632d70aa41101ef6179a5da58cd408e,24.9,No
0x88c46c53d83a911b831f4869dd1fb3f497f94316,24.9,No
0x2799bef44321d053f3ff81fcbcd5863ae8ef3023,24.873056897318800000,No
0x5c538d3e8ea308a52563694ce265b46c86f869dd,24.868562150275900000,No
0x397b25001f0fc0f3dbabce5739fd69254b74568d,24.859996355442800000,No
0x0ef7a776e9cd45b69ef0aaeca589ada6d36d550b,24.751225600301400000,No
0x13f05783f0f6acb50e52c8c590ca658a6c43406a,24.751219620935600000,No
0x6514396f41c8538576dce72ad573761f3fe2e0f2,24.751213699631400000,No
0x4d7029ad0dc69d1ae72e36dfd6972768d92e7ef0,24.751207835547000000,No
0xbe7e9aaa5f4ec50fc3d0fc5d86c3fb6a41a43b9b,24.751202027857000000,No
0x579dfbec7396cfec677c110384f5248e21574622,24.751196275751900000,No
0x2b41bbf02096f0e706000f9585c8a0d2887b2bb1,24.751190578437400000,No
0xd12a32b60e056eaa0de863e6d742ef4349fa6c9d,24.751184935134300000,No
0xd5883d39305958b95bffe0b7bf0c3b94984d7647,24.751179345078300000,No
0x140140865045898b2705716bd1caf422dd10d932,24.751173807519200000,No
0x2ec74da8253c7ece67718ef5d8b78c7c33869440,24.70178074638360000,No
0xcf4e7b44a43902f54b18064d002b6c0b86e391a7,24.686549421856000000,No
0xf2ddddb94e93e59865975c71e78d9cf1bda152d9,24.618013956487100000,No
0x0520b79dd919cf364a609489e5e09e7dd50b1989,24.524926126118100000,No
0x1e930a30f462e9cdb2fb1a6a53b9f5307377a642,24.497082544849900000,No
0x921d130796f591a874c18c608cb788e6a2f97bf3,24.487500790178500000,No
0x1e8c000cca4d61c60255704ab827b03e8700129d,24.484885420587200000,No
0x8c0c8d676fdfd1717b16b61bd0037001ff100e78,24.483903626336600000,No
0x65d08d84d179919e06d11dac4f9922b404076e5f,24.392110590206100000,No
0x86946fd4762e29fb5740354ad023bc61ee07d7a1,24.373158805046100000,No
0xfa0f878e806b7cc713afa535a0bd6273afee12f1,24.363905720422900000,No
0x7bab0c36d454f2b9f63c7e3173db4f483638745b,24.35016607275560000,No
0x0c39a628d6325a838ac629750b9edcce2f4a57b5,24.323857933795600000,No
0xbd6b8d8fa94f7307840252548549b56a33c98054,24.300123938212000000,No
0xca1e2485e9951f45623658bd2d5a8af5b9c11596,24.232866048562200000,No
0xcee32df0cb1ae7a8770ea9f10aea96fab9031f05,24.203472750742700000,No
0x12f9a96965701dff0ad751a333646e9703c096f3,24.120350760594300000,No
0x7c567f75c4b444b7bdae7aaae747f954f93d4185,24.035469378064600000,No
0xba1ab2bed0872aeb83f3274cacebe1429f76ad5f,23.972640666202500000,No
0x78c437fd49cb9f9dcfa113cd4f561a8b7008a9f8,23.948065158076500000,No
0x4969464a915ff1e42785a14c37f6c754256357e9,23.928325987737100000,No
0x2db689636c182763c01b61d19a63d47b8927b0c6,23.879163284729500000,No
0x4d9e4c43ab331142aa4465205696f0017255c56b,23.768765741051800000,No
0x19e1d0295baded24d1369f0c9b43ebcbf8bfc3d9,23.602262929331500000,No
0xf53feaeb035361c046e5669745695e450ebb4028,23.441253645127200000,No
0x397fc2ee307dc713097f10800a962180e7d530d6,23.085950133079000000,No
0xa2087c31818bad0fa7d8e3504a24ddb79e235bdd,22.549331649110200000,No
0x87f3a20b3170032384a211771d2e91f375343fcd,22.496765118131800000,No
0xa98040f59d6db9a94c5ce78bce7d6d4637e81cd8,21.829138132165500000,No
0x631bc81de34c359da5f021946dd3d9e72f32880e,21.430548064265700000,No
0xd18ce6f2451f705a1a223c169f17ce9cca8ead3b,20.971921006303700000,No
0x26ef18ee90c6f12d044b8e1b2c91e0bf21b5e537,20.552153173491000000,No
0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927,19.829427921838500000,No
0x99abd7121504b1049741573b5f9c72f781781288,18.441132774807200000,No
0x4f3215bb59dbd3a868510ebc02971570778aa360,18.250891782441900000,No
0x9034238c7827859d401f7329b456b9a84d324cde,16.938490278358700000,No
0x89e6179a5a69d2da30f061ca9e09ebdcc0423333,16.75,No
0x540dcae8b81d52d9336e30bbdddaab3bfcbfb075,16.694945730749400000,No
0xd80cf41dd0fe5e238967ff2d976d5c127562cd10,16.676852795855400000,No
0xd92ec2123473e0e4099733b1e03405384aa1024d,15.765006645263000000,No
0x8a5566023790febbd75eb757e4c8324a60e5419b,15.601734338266500000,No
0xe08cf9c864e3ddf78058e576e1ee24fadf0bb305,15.224025395641500000,No
0x6b71b238d753bd39ae929c98fd6a8a0c5c6000ba,14.06624576610010000,No
0xed5511f763f66db7861f98b9f7df873db6b89fe9,13.751643274496100000,No
0x2e4a54aa2345a6e31e96407d45224b7a9a27a138,13.431895961675600000,No
0x34c5bb9b94717a627c53119fb5fc4b6fd426d6cc,12.206808429269500000,No
0xf80d649d2508f1466b65ec03e8a71985fbed9790,12,No
0xe56e015eb0405089bd7e89a172bcd3a83b3d1c27,11.873546163401200000,No
0x61f736d5babb287878b02f1248c1eae53a00797f,11.398985486486500000,No
0x21fd08a5dd27ae6c1f4550f7c1114ace78a837bf,11.093365178903900000,No
0x510c90529189070e4b86e0d10b7e23859e66eee1,10.530901035734100000,No
0x0c5e0da6acc9152e98cfaabc6e059b3d922d765c,10.186805754949200000,No
0xfd78a281278273be96d67c8c499ca23a897b1c3f,10.155410605696900000,No
0x1ee2a90bf9b49cb51f9eba3c457a7691959cec6e,10.152415844757100000,No
0xb35e70eec55978cb35c45a0a037768e5cdfa3d3a,10.140943355068000000,No
0x7113bb6abc118a37576d6208036a6a01af1f35c9,9.994440436539910000,No
0x2d9549882472b77d15a3f9f6f3933fc3d2099b73,9.873571747144320000,No
0x275121b5734bdae3bd97da0fe37f47450656cb13,9.697508297507040000,No
0x90569d742f0b9c61b8c6abfdca73a3361bfe4c92,9.361625614352960000,No
0xc2f094439cd1fc45af3e8a679984927abab0d3d9,9.345433092169030000,No
0x0bf992b37e2b13e1994b9af46ded7fd334459f27,9.166102596628810000,No
0xb97802b788d9c035b9d35a4c3e44b1f638609963,9.093261588639440000,No
0x2c8eb399eb6f8ad6cf33a09a0b5d5cccac4a05ed,8.934912232068930000,No
0xc25e850f6cede52809014d4eecca402eb47bdc28,8.466954021934800000,No
0x8ba983344a53a635452e14352663425f81387480,8.359251603896730000,No
0x55b63a0b5f2ad8c6cf961e0bb360bb59685a0286,8.116325554904200000,No
0x154e15628a9566e8fc1c037671745e8b58aa6c4b,8.110669965603480000,No
0x485b50a781cb5729660bc42c7a5dd52608269e0f,8.023270569814590000,No
0x71ba4a5138bcc62b343d2bc353e8f657d037f833,8.000071481774540000,No
0xaa90befc76b37f487eec5c1a593ea5b9826440be,7.535646848444690000,No
0xd9b8c0bd1ff0adfbbccb3d2bd1b93cea433996d6,7.393830608223750000,No
0xa325741c9e6360f70cdf28ca5a2586d01cfdcf10,7.377119682129250000,No
0xabcd2ef7ffa1aec86ec0f2b47999b702ca40fb07,7.370715068443600000,No
0xfe082b3a2d5fd359f2ae4f38529a535b89afcccb,7.30021540569940000,No
0x06e045b036e4edab1c2497f1f828d932882f0e44,7.22552071010723000,No
0x85d4546af89b85160739c6ac22c00929268f7ff1,6.747296493901780000,No
0x126f07bbfc24f09b9dcd6b8735e662a461fdceff,6.544242103129130000,No
0x74f6e683eba88303782db447c0cd84983ab95f0b,6.461224137413990000,No
0x8b1c49c946bcbcb4c1dd477eb1dab009be590ca5,6.267727605604950000,No
0x90d6e45c56a9424018cde3917135759ec4ad3b3f,6.2099901589409600,No
0x67758768ff0e68aca2deccc5ff6a5d146737065b,6.203039439370260000,No
0x1ff94f13fcb91fa0bb762b2df2690b6a7b2201c2,6.191924064675820000,No
0xbae3f40932a9aef6c4af9739cd0c32f187a2a7fe,6.012731241819480000,No
0xa888b888c89c01d90cb9ac12503bcb177e157d64,5.95313151136096000,No
0xf2baa666e9d04e29147353eba49e9f621990ce24,5.770211776570950000,No
0x97ddbcb90a3bccc8dbd1ceabdfc578ac9c289091,5.60588238447805000,No
0xe7ae445794b6b00bb54f0154d8e77bb1d4944729,5.571956332050880000,No
0x4334722a078b40d24cd7539d47f8141ab05afb53,5.517970678805450000,No
0x1eac5345e9f0dd3a581823adae2bba3bc189dd23,5.517193589599350000,No
0x1ba964498f3d418f566dbaf3e11f669b46e37c63,5.510598879706710000,No
0xde0f3f043cda2ae504169912da7d83d3f01bdef2,5.47312584292077000,No
0xe301101f6735d904930a627d0fb8a058eed4a554,5.451167754402770000,No
0xa7fadea95c1ff8118e46448b3ef579b159d45234,5.411653268390030000,No
0xa0ca7867d1a314bcad3a06bda01de57ff1b9f763,5.359352933216310000,No
0x8524695e81aefc8bf6e5f92e2a92e958ff93f73a,5.26932561009880000,No
0x0c091f8723ab1f4bc9be11f888d680ce0dcb6beb,5.164258500021070000,No
0xf849e97704f0e3d6a38ff7089c642c27f56bfaa0,5.10428517536821000,No
0xf63ac51f2c3f55ce667659bf69b37ff9f12588e3,5.051240917491460000,No
0xe4ba3be0b4c2c9ccedf80508db327abc9deaff3a,4.849161503608360000,No
0x6737d6e91f26927dbe7d6204226f4bf7fc449fdc,4.81613325884246000,No
0x29090f78df6a0ad34d00d5950879f4370e5bccfb,4.742502140384500000,No
0x7ec06aa501f3680e4b3775ff0c388b9fe46f3f64,4.718108721744140000,No
0x951b6d50d07c39b0f97a7bb2f5c1e96f07a093d3,4.61809747090694000,No
0xd8d7d2c60c66c825fb4b490e6d6563a34c8e0c7a,4.605019185734140000,No
0xd7c08519eaa5804ea8fef2f2ff45eb5685aba9a1,4.394035638772570000,No
0x0982f0115b5855004e37df6f2c0ed927dd2ed796,4.372938092506900000,No
0xbd0887ec372339f2c301320715d42cf7ec674a3e,4.364741496861500000,No
0xcb8e739c251ae2f6a6de72be4fa698fb302b93e1,4.33636921599692000,No
0x81228a6a38119fdbfddc878a8d670edfa0fdb600,4.254367407806080000,No
0x6ab3bed16048203083f91a56f6b98ca0bf603b15,4.245384028442350000,No
0x5080b695b3d50891cf24684d938629d0c9d75ddd,4.22259439145812000,No
0x3d4a46e22d9608b74e651fd7f39fe9312a07d82b,4.166884043192570000,No
0x9d603187e6db4297fb6424c2c3bd8fbd12e8e7fb,4.122065570269780000,No
0x5e87e617a1e993611e5400a2b0afb5d90200a515,4.078629038111420000,No
0x3b34a392e6cd4cf4c557f45321e454fe1288da64,4.068350788523330000,No
0x54af6db733fef5bcc4b0fdf056673d25c0970063,4.061842444164010000,No
0x9e74482affe86fc5d041d47707d4acf87b178d71,4.04458432930298000,No
0x5229f1744ddc0316048314e9ece5f75be3d0c25b,4.043330806485190000,No
0x0fb3fa40850c1e472b6eced8fb10781763d42193,4,No
0x9b228b4f71b3bc7e4b478251f218060d7b70dc25,3.998189342222880000,No
0x4b718802bf1cce797062809a18984ba771c16be3,3.827776572255260000,No
0xf343847da9bac1215d400a51b303488155b08d0c,3.769347596359290000,No
0xb742f26ca4760a765ac2f095b01fedae765dda40,3.755914647785760000,No
0x65e71a159034c56799baf7e087b302752ec86b74,3.712257102191730000,No
0x2ce3c5983fd17be4970b3331276fe5a80a71adfe,3.627788110483570000,No
0xa3a46871f34576c2ebafcb2bc1ec97f56ec5a5fa,3.625235731130960000,No
0x1885c1700b9aa179d26c6015b2e16d13ce005e30,3.622686044472590000,No
0x38e273c1f81f9a96f482fbba88462d902682770a,3.620139046722170000,No
0x44d816f29930b5947e69f73d688e06445f936410,3.619778080966290000,No
0x75b5fcb1018c3570d4becfc9fd113d9640a212e8,3.61759473410004000,No
0x41fef71fe3480cd53bdfb4f8594e2e8c8adbc637,3.61505310283320000,No
0xbd627918be98ce3b2700c9b7bbdde4228b845933,3.612514149155260000,No
0xb6bc9d7c18940272afca54a818d9fe28e5b968e2,3.609977869306460000,No
0x35be9fabdc527a3dd4f2d253e00f7d17afd0cb70,3.60744425953361000,No
0x8bb0aecb39b5db1e8c0e26a2b35ade65ee658c36,3.605804321705120000,No
0x2975a496d31f0d8e4d9a69b285dded38e5a4d49c,3.604913316090130000,No
0xe502c4e4124e3507ea5097d65e3d43aa8ade68c8,3.599859413237730000,No
0x603d1879686b1b471e09ef6fe1d9e0cba996f593,3.589856957613970000,No
0x602d34c42439baec456f44a2cfa4ee3977ff10d9,3.576032389771730000,No
0x24404c5da29eb41a8880eaa015da24ddcd221798,3.444461083206180000,No
0x8ee8bec88c2e2b6d1c464f856f90ea9ea5dba947,3.399639915068390000,No
0x5fe497a46fed536a67f31172ae0c7a836a333099,3.393524938707640000,No
0x2ec31068d6451510841578981081124a0f75cc64,3.382133239777510000,No
0xaee9e20254ee02cac7440ff9079e914dc172c182,3.330099356725750000,No
0xdf6b49232b18c3e795778f7a05a6b46cfc592bc3,3.32487921568591000,No
0x9f379980b72631b4668392f7da0710273b3b587e,3.303483565337310000,No
0x603752b541beb6f893fa9a1094302ff7b2c428fe,3.301265618856230000,No
0x2fee468aa6b5de91e8ceb078cd3a3976ab1e07f2,3.299049905306980000,No
0x6050ed34eac89f12d03025c2b4d17846fa54056b,3.296836421693220000,No
0xd5d8c1e1fe0b95897e538c7bff4d89b157643c88,3.2946251650236200,No
0x39ef9b6557bba594477f0e6e28d8587d2fbdd67e,3.292416132311860000,No
0x5fd61fab3d2df478a3700dbb2b91d0557e22f1b7,3.290209320576630000,No
0x0c2caffb6848370a69891ee0606d81a3eb60923c,3.288004726841620000,No
0xd7f4df32d5bc1ad430baae906bd29910ba7ae178,3.285802348135500000,No
0x529a7b75d54e7032dd95467aada26c02d0c40415,3.283602181491910000,No
0x0f94325dcc0e118fb3454bceff6bcd814ad2b58f,3.243538231419280000,No
0x70af583a749922c34112e602376adb5f3771e19c,3.21833237158766000,No
0x97327e0ea1aa098b6ef0a1d487b57af9d343e821,3.151210390327450000,No
0x8ddbf6dbf63e660a1da74d1fc4cd0c71af364b54,3.14205298522096000,No
0xc21feafe651b01d8135df3bf8112f93fe684ad62,3.116191661133490000,No
0xdb7c69082a4b3fb3bb0982384589903323a7a185,3.112057850095790000,No
0x7f916780b4ce6c4c859dd8823cb924a25ec53740,3.049558476348150000,No
0x8c4adacc9a558596a20940bbb4962d6188f2066c,3.03,No
0x7e6661fec364eefc93cf036673e7e6d5f7f2ace5,3.009285135938850000,No
0xff2c13a2d71a4d3b70f4086dc17b4aa6c075efde,3.00262502439780000,No
0x1dfcd05458322595b518b4061d4d5491f8e8f0ff,3,No
0x6cb4890d712c91020df2e62fb7bb869ce6ca3e8a,3,No
0x0ecf80f645bcf1253ad165930bd36be502f9f608,2.986689762362210000,No
0x311274cb9eba4c10c66cb41923d29d6697efe982,2.914786133094840000,No
0x1f916bbf39ab189a9e3d9e1823a7b1a8e9e5f204,2.859608189148760000,No
0x774ec5a2a2896a03ef4366af3a81d662195e34d2,2.81474337254000000,No
0xbc5f0b9e57efcf1a7f166bb5f9f1144a288ff98a,2.80752317830313000,No
0x042604381b03c76bc12742c22902e7b11212360a,2.799295221018420000,No
0x1b6e4988ca9f03e186097c9d7ba56674907f1027,2.763384722181940000,No
0x2ab9d3e5ee0278015f339a4ff17a18c4d9d0eab9,2.730231084859330000,No
0xc1c515f7a74b5667bc1b65b2f74f46b3d49bc641,2.711202289540270000,No
0x0170ec54d36f97e82a16c18a740657d29ef9e5d7,2.656376127673750000,No
0xa1f50ed6656f884df996b7a9a371dd7ef2892ff3,2.650430553138360000,No
0xac1c39fd8f0c6df864250c92150f3e2aae7759aa,2.621301829592630000,No
0xbb0cce02eddf589c77257fbefd390a59082ad5f0,2.617089286916170000,No
0x56061de24b5dceb6b94561032b75cc61d7c2807c,2.580931288909920000,No
0x50ab9f200d2f78e9ff564f762f59e2b6fa68b125,2.566353451271690000,No
0xf0e5fbedbf83edc03b321860973ac48cc533c188,2.55844276026967000,No
0xa94c1c69e69948d9222a7c8ace68f4dbcc1d8efe,2.55516456580083000,No
0xddfaf44cef038bdb300c297a78d5fb6a07687670,2.512266076573620000,No
0x7d9326d3b6a485e2d570158522eea103b8a31573,2.484838146654650000,No
0x5cf7c1175223ed0689b734619f345cb2c8405ca2,2.482926151953890000,No
0x016a773a0fc78d3d12fc51bea9cfdfa77d733e01,2.475616408560370000,No
0xbff5153f71126c15d48326e919bb2d4f57d958cb,2.441006822427700000,No
0x4b66fe12787ef35c99fea0c9f48c75b163ce93c7,2.43087274148627000,No
0x87b97782db0c00a6f241c6ed12588ee40bbd9d01,2.374124196422450000,No
0x073299692cdb13e3f9d2cbb71cbd9b3d8af9d527,2.276409984256930000,No
0x74c25664f5cafb366ba336fac4888bdb76fc1e70,2.272329849135000000,No
0x38e9769b1a3e5cee8f20ab3c5fb06f2c6ad959d9,2.261293229101460000,No
0x92e47e2f2a87abd7413c647f1c8f011f7d2fad4c,2.250327667802580000,No
0x5383d0c7a12e04453d5d8e58051b63db491af0f8,2.221881362059170000,No
0x88fd77651677ac05b9ab11d0242a8e0b77fb3fe1,2.207035612981070000,No
0x21d90e6f18f3848d9e45f34bdb4dfdde3fa09d1a,2.190108569186070000,No
0x1a81af1afa341d6617dbfb130bff02d69e18d3c2,2.189860539963370000,No
0xe2ac7bc65afe02e3c996a22506e43b4d04be6f14,2.136242679195400000,No
0x0fceb02b66eea9abcc3d45d3d6b632701b0b648f,2.135774978533190000,No
0xfa07c9154dce4354cf557e75222ed02d6ad1db2a,2.1,No
0x196b0fe81c90d5762dc8e96e7d96fdd8caa4c58e,2.091292883786460000,No
0xa98acbef4e973332bf21f4c149519f669aa96a36,2.071100247874240000,No
0x4eebec98ed0af4c4292ea7a8a80a77d28374b930,2.064495701025880000,No
0xba5eca4fcec19d4f4561f048d5790c61d996c3b8,2.006352911570600000,No
0x9e28b15ddb7237ac4a89be4ad625aeb7b4e2f601,2,No
0x0605afb3a02b0b069d0caee84461b12300996e2d,2,No
0x0d6fa7f770959105bce8236f52a055b59abf9e36,2,No
0x57d87a20b2ec5042134c274c45021f5bb3c3f393,2,No
0xe28d4bb9d268a5a1ec46cf51bd41a2d120fce11c,2,No
0xea3e6593569cfbf3f748570768c5e58216539017,2,No
0x3d9e679a8221e4e7dde9c2a59eadd9e2502f1bf7,2,No
0x6692f937944d0c1b288166b9424a13cc6e4875ef,1.999813277732650000,No
0xfb49185fa9dc5a9326a54be0acfeaf81a968d8d9,1.997582508383900000,No
0x5415db27b53c3f1fe443ca4a17554fd105f8820f,1.959808165118810000,No
0x4f8b9795b2d483cec726ec00b7609c43ebd77206,1.93665567327296000,No
0xbd9205acb643095de74002d1b14ca7e5e7b56bd2,1.917833503752540000,No
0x22e5fac9a3c955476f5d39c7908f276a128d20e8,1.894766956161320000,No
0x7efb9e08698df8b9565d23d481962c36aba6aa6c,1.887521484700170000,No
0x3664e3a034302fdaa3eac12e99e6bd6c53d5c619,1.868280042091320000,No
0x08c6346808d4915f83ca85e76c03c0af43ae95a1,1.866900553175400000,No
0xc6aa455a178b8db2c9bfafddf726cf1222d20a24,1.829796728204330000,No
0x5417a03667abb6a059b3f174c1f67b1e83753046,1.81415786730877000,No
0xd8b0b7dba7d0c3588d1afe98dca58da9325c1154,1.808154248532010000,No
0xa8a87e6f4855c369135783bbcf16b1accc8d451e,1.7,No
0xa2f672c5f4a9a1d2a53e7f7b719b4c6e130f7579,1.698438669265270000,No
0xbfc869fa4a2e32edfd3cb67e3bf29107b7685614,1.695244593859250000,No
0x86d7824113f1286ecd96bb6a07ad5de6bde38c41,1.681184761079260000,No
0x573267a8c5d5b3965fa778fa4de1b5f676073f92,1.628166086606540000,No
0x9f741a52d059f3a909926022ba864d09bebf178a,1.627870116603780000,No
0x792c4e5d78337b18efedbf597fea3473361221be,1.619903705476870000,No
0x76b63dd54a5cc68ff658d790693241d5dc3fcc0a,1.614178654506630000,No
0xf8fa10153f522eff6e19db39137fb9e8a63cbe0e,1.604052040597140000,No
0x888f3ac1c25633a3c9337cf02349292d2a0b07eb,1.593028634356830000,No
0xda2f0087f922ebb2db0926d00213e226519bf0c3,1.58616600725901000,No
0x639f439141cd5a56938deef3ac8caeb881f47c58,1.578807152316670000,No
0x19c32b7ab4d1615d5f03279f85b18f1b0e750ce2,1.578785122199050000,No
0xa8a6738a872b02d32533ace4063f677238caada3,1.574868085687950000,No
0xb0df067ad610167ffef80550f792ae8213e43bea,1.565003425082990000,No
0xac044dd4f3a985d643c3352409e06b8557196bf7,1.552172764563960000,No
0xe1164b89e4b9808f276ee8fd08a6b537b5f0b55d,1.550303573207380000,No
0xa77cae686a6bdcbcd5ffbf6c0058d549c5d4b72c,1.540580009817850000,No
0x0013b99e50372d609f1e1a8af83544878e99fcf7,1.533739319991240000,No
0xe9222ded25cd9ec5f02b826187c3072879c78b33,1.532037281192360000,No
0xc2dbf98bd9c7c0a424d2269d674f7ae22f3d3f71,1.531024472894190000,No
0x7e6a90d145ba102c09c83fdc8d7df84f8d1d818a,1.526012860391030000,No
0xc68bff79073939c96c8edb1c539b5362be1f64d1,1.521440270198310000,No
0xc52799fa7823447421aa46e39a28d2e9b764880d,1.51710810022339000,No
0xad763f07e491fa325c258ce216c3d5c045cda306,1.506827536995350000,No
0x6964f870aa07461521ba2f947837a00e0a4c008b,1.500360150531510000,No
0xa025e69e913e2190467463d6fb5fc26440015704,1.498073817227200000,No
0xadc5533f0f2a8393a38a61361a5321da215511d7,1.489809490958690000,No
0xfddbb8b679f8dfec0b9943cd009dea9a5be9c9b6,1.462330017419930000,No
0xb0e8896767b85bf4a0d03bac46336126d4f3735f,1.453375924857080000,No
0xa6f47054e249baa21f42245a67287d159f4f4a3b,1.441796329858860000,No
0x00b1f00c79b80b67a224fa68ce318c247a0a97f4,1.406002782346020000,No
0x1f8341c97cc93917bbae6b799b4298530e56a8f3,1.404570445955180000,No
0x917b81151fec054c09db10fd1f775c4fa6c4343e,1.4,No
0xb6fa13c82506aa96a63eef74ea7fc05402cbf26f,1.395168478184800000,No
0x8454c9c125f3a2b44dd892d1737609774b4c78f3,1.358038113903560000,No
0xbd0a9e0e5ce898be6a2688a932bf99ca44c6cb2d,1.35043525186311000,No
0x8f06796b2d02b9516f3beebb1d7ba29bb9e7a01a,1.348402289943010000,No
0x43a37dfd32c665878627995545e32c395032ed91,1.347046836992570000,No
0x80988dd67bc68a4310a9eee4b6563a7699c77363,1.332511440000790000,No
0xe9a93d1026b334cebe0f955754a625bb3c1668ab,1.311501147164260000,No
0x759e2e0021924dea552252b1a6eab1452f7f4938,1.276204925584930000,No
0xace2dea5cf02eeda2f0453b79986bdbfecd2e79d,1.251347891170990000,No
0xa09d26246027795c5ea29ff2dcfa568f0aea925d,1.251072060948170000,No
0x67db3952faf2b7b94c0700eafaebb672e8f2c66f,1.247805001727150000,No
0x1a41ec571ec8fc815febf81fcbaf9d7f7ec98849,1.245920858897330000,No
0x508a1a1e84c3ff780f752a5dfda1af9678c3d16d,1.243809247180390000,No
0x8a64e2c4cd802e8540b9b19d24d8f8e35ae00997,1.243673341019180000,No
0x063ddc272912b954e30f30ad452f5c4d36009cdc,1.231839056965370000,No
0xd7e0d63587facfd86fbab014a6ad7280c86e0cd6,1.230860998196170000,No
0x76d466371c0e68bd2c20d7b1df8a5b959d38ffd5,1.228852420387370000,No
0x297d20964f45cc586ca83ca06dfca097363a0830,1.225256105879070000,No
0x9a6f121a00e8c5e246ed3b6f6eec435369f3b599,1.221792351085570000,No
0x6543e7864fc55874647314669e65a0b3a64b9570,1.216681818764020000,No
0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,1.209654952521860000,No
0x738b6c539d2b920b73413c725556d4cd24c5f6bb,1.205529041009740000,No
0xdb2bcee1cf4e620e2339139c1f7f827ca12b42d1,1.2,No
0x7f43c223f40aa8b1b6719f1f5042abc5fbd22b09,1.191997161798480000,No
0x8f2d17c4bae90adebbdb9b4d48ea2a7eb172e53d,1.162113024359800000,No
0x7246f98b01aa4127f1f7dc7a5bda9acd6f604e13,1.160692619471730000,No
0xd8d46b002d797dae8b08c12feef73a82481fc4de,1.159852017870930000,No
